"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1796907178613526637","Sat Jun 01 14:10:30 +0000 2024","1","Menteri PPN/Kepala Bappenas @Suharso_M mengucapkan : Selamat Hari Lahir Pancasila 1 Juni 2024 Semoga kita selalu bersatu dalam keberagaman suku budaya bahasa &amp; agama dalam satu atap Indonesia Bhinneka Tunggal Ika #BappenasAdalahKita ___ #UCLfinal 6SD Kaesang https://t.co/93uO9Xdolg","1796907178613526637","https://pbs.twimg.com/media/GO_lg3uaMAA3V6C.jpg","","in","Bekasi","0","1","1","https://x.com/Irakoestomo/status/1796907178613526637","321810515","Irakoestomo"
"1796902132207235273","Sat Jun 01 14:10:06 +0000 2024","0","@LilyOnGarden Kan km yang pilih kaesang","1796907077929214381","","LilyOnGarden","in","Tessa","0","0","0","https://x.com/diagonealley/status/1796907077929214381","1476115424","diagonealley"
"1796552704845897767","Sat Jun 01 14:10:05 +0000 2024","0","@DedynurPalakka Bisa diem gak lu berisiknya soal jokowi aja ni orang. Dah berapa tulang yg udah di kasi sama si kaesang sehingga jilatannya luar biasa sekali..!! https://t.co/BQDBYBnpNI","1796907072761765911","https://pbs.twimg.com/media/GO_ldbrasAA55WE.jpg","DedynurPalakka","in","Lombok Timur, Nusa Tenggara Ba","0","0","0","https://x.com/SyarifShidqi15/status/1796907072761765911","1694982326382727168","SyarifShidqi15"
"1796906123578249708","Sat Jun 01 14:06:19 +0000 2024","1","Menteri PPN/Kepala Bappenas @Suharso_M mengucapkan : Selamat Hari Lahir Pancasila 1 Juni 2024 Semoga kita selalu bersatu dalam keberagaman suku budaya bahasa &amp; agama dalam satu atap Indonesia Bhinneka Tunggal Ika #BappenasAdalahKita ___ #UCLfinal 6SD Kaesang https://t.co/4NHqHqWLxM","1796906123578249708","https://pbs.twimg.com/media/GO_klw4aoAAd4eb.jpg","","in","Surabaya,Indonesia","0","1","1","https://x.com/MarkEsso8/status/1796906123578249708","1372465045192384516","MarkEsso8"
"1796905720149123325","Sat Jun 01 14:04:43 +0000 2024","2","Polemik Putusan MA soal Usia Calon Kepala Daerah PSI: Tak Ada Kaitannya dengan Kaesang!: Polemik putusan Mahkamah Agung (MA) tentang batas usia pencalonan kepala daerah ramai diperbincangkan. Bahkan dikait-kaitkan dengan Ketum PSI Kaesang https://t.co/VtgOS6Wsyj https://t.co/4MWoxSK52y","1796905720149123325","https://pbs.twimg.com/media/GO_kOxPacAAhay_.jpg","","in","Pulo Gadung, Indonesia","0","3","0","https://x.com/tvOneNews/status/1796905720149123325","55507370","tvOneNews"
"1796905564825600115","Sat Jun 01 14:04:06 +0000 2024","0","Tempo has had enough of Gibran jd diganti Kakak Kaesang ","1796905564825600115","","","in","25+","0","0","0","https://x.com/nyanyatsun/status/1796905564825600115","82910332","nyanyatsun"
"1796426382748295496","Sat Jun 01 14:04:03 +0000 2024","0","@drakunnn @tanyarlfes Ada yg masih inget ga dulu mas Kaesang pernah nge-joke di akun YT dia kalo anak yg minta kerjaan sama bapaknya itu ndeso dulu pas nonton gak ketawa..sekarang baru faham lucunya dimana yg punya videonya tolong drop di bawah yaa...","1796905552196542484","","drakunnn","in","","0","0","0","https://x.com/ev_tya/status/1796905552196542484","1603788154112069634","ev_tya"
"1796905546723029451","Sat Jun 01 14:04:01 +0000 2024","18","Kaesang Pangarep Pernah Sindir Aksi Nepotisme Viral Lagi Sebut Ndeso Buat yang Minta Proyek Orang Tua https://t.co/zt2LwnxRjU","1796905546723029451","","","in","","0","0","13","https://x.com/OposisiCerdas/status/1796905546723029451","887743587579944960","OposisiCerdas"
"1796904967586062689","Sat Jun 01 14:01:43 +0000 2024","1","Pancasila Kaesang Fajar https://t.co/4Vt8OFlGSo","1796904967586062689","https://pbs.twimg.com/ext_tw_video_thumb/1796904523480682496/pu/img/DGRB_E4iLFDeDmXT.jpg","","in","Siak Hulu, Indonesia","0","0","1","https://x.com/antoxOn7/status/1796904967586062689","1222354812","antoxOn7"
"1796904871100379294","Sat Jun 01 14:01:20 +0000 2024","8","Pengamat Nilai Kaesang Bukan Tandingan Anies di Pilkada Jakarta: Belum Terlihat Elektabilitasnya https://t.co/e2fl6AnGGD","1796904871100379294","","","in","Indonesia","0","10","0","https://x.com/KompasTV/status/1796904871100379294","71436318","KompasTV"
