"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1796945998331494553","Sat Jun 01 16:44:46 +0000 2024","0","Mintira post ttg Rafah jg ","1796945998331494553","","","in","Blue Blue","0","0","0","https://x.com/gl_int/status/1796945998331494553","1137378269026693122","gl_int"
"1796945723143102690","Sat Jun 01 16:43:40 +0000 2024","0","WKWKWKKW HOAX mana ada tidur dulu","1796945723143102690","","","in","Indonesia","0","0","0","https://x.com/aiurangers/status/1796945723143102690","741112214313127937","aiurangers"
"1796945689966170507","Sat Jun 01 16:43:32 +0000 2024","0","muka gw merah banget tiap bayangin bakalan begini sama hanbin https://t.co/W1LDLAWa6Z","1796945689966170507","https://pbs.twimg.com/ext_tw_video_thumb/1796917725920739328/pu/img/AiIXKiY2zQ09Ssgy.jpg","","in","hajeongwoo's land","0","0","0","https://x.com/harutothumbs/status/1796945689966170507","768623194542448640","harutothumbs"
"1796945642495115683","Sat Jun 01 16:43:21 +0000 2024","1","it s really hurt liat banyak anak anak kecil meninggal mereka salah apa? meninggalkan dunia dengan cara sperti itu. badannya koyak. tangan/kakinya ga lengkap. anggota tubuh lainnya juga ALL EYES ON RAFAH #RafahUnderAttack‌ #GazaGenocide‌ #FreePalestine","1796945642495115683","","","in","-to the world","0","1","0","https://x.com/hiitsmenisa/status/1796945642495115683","1032085236983549952","hiitsmenisa"
"1796945146657022427","Sat Jun 01 16:41:23 +0000 2024","0","Oh Allah help Rafah #RafahHolocast #BaeOnStage https://t.co/S17KFDjVPZ","1796945146657022427","https://pbs.twimg.com/ext_tw_video_thumb/1796945108341776384/pu/img/6ROth2Or0wwatLnF.jpg","","in","","1","0","0","https://x.com/One01Step/status/1796945146657022427","1481353272439246848","One01Step"
"1796944984681414787","Sat Jun 01 16:40:44 +0000 2024","0","Kita hidup di takdirkan menjadi manusia jadi ayo mulai membiasakan diri untuk memanusiakan manusia dan menjunjung tinggi kemanusiaan. ALL EYES ON RAFAH🇵🇸","1796944984681414787","","","in","","0","0","0","https://x.com/canvaaval/status/1796944984681414787","1420396616393977858","canvaaval"
"1796944862270632414","Sat Jun 01 16:40:15 +0000 2024","0","Rafah Diserang || All Eyes On RAfah || Mengapa Seruan Ini Viral Di Sosial Media Seluruh Dunia? https://t.co/0xAIzIgmkE","1796944862270632414","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Imade_kun/status/1796944862270632414","1248255233433546754","Imade_kun"
"1796944854641152073","Sat Jun 01 16:40:13 +0000 2024","0","sedih bgt liat tl ya Allah soal tanah di papua anak2 kecil dan kucing di rafah tapera yg katanya bakal berlaku buat driver online dinasti jkw part 2 pgn tinggal di saturnus","1796944854641152073","","","in","sj ⟡ wayv","0","2","0","https://x.com/saturndwellers/status/1796944854641152073","1511579407286419457","saturndwellers"
"1771544749125595572","Sat Jun 01 16:39:15 +0000 2024","0","Selesaaaaiai untuk malam ini updatenya. Maaf karena update lagi dan lagi malam banget Jangan lupa untuk tetap boycott produk pro Israel dan beri simpati kita untuk para korban di Palestina ya! Jangan lupa untuk naikin ht biar para member bisa teredukasi! ALL EYES ON RAFAH!","1796944612092956960","","whtasmine","in","","0","1","0","https://x.com/whtasmine/status/1796944612092956960","1427479832745578531","whtasmine"
"1796944556585607371","Sat Jun 01 16:39:02 +0000 2024","6","Setelah Turkey kini giliran Warga Mexico melampiaskan kemarahannya atas pembantaian yang terjadi di Rafah dengan membakar kantor Kedutaan Israel https://t.co/bWBVL53v5u","1796944556585607371","https://pbs.twimg.com/ext_tw_video_thumb/1796944382039662592/pu/img/-iBIEuEqAByvjnq3.jpg","","in","Jabodetabek, Indonesia","0","1","2","https://x.com/Andria75777/status/1796944556585607371","1667233216091279363","Andria75777"
